gene,zy,early2cell,mid_late_2cell,4cell,8C-16C,blastocyst
Tada3,116.7311521,80.25265983,38.2713975,25.84610109,52.35370842,97.02043547
Taf2,65.43091258,88.00675522,91.49585359,103.7348331,77.5149007,58.61679951
Taf4,184.7401807,114.2212491,113.5389986,28.04611067,12.11642902,25.68822499
Taf9-ps,56.66635148,61.73630835,117.1925498,128.67821,44.70380031,27.49282536
Tanc2,122.9737485,140.9981824,133.9659948,59.3219681,7.121874443,4.210549498
Tatdn2,2.702204956,1.79356455,30.52181032,13.95884792,9.42315006,3.794377129
Tbc1d10b,43.89872968,35.31616344,62.29538118,42.7691189,61.14218877,52.36244826
Tbc1d9,0.950472402,1.936544546,55.0182565,218.0179798,101.745225,3.376426996
Tbkbp1,0,0,0.047604405,0.189737658,0.116911381,0.470145447
Tbr1,0.016359816,0.008597656,0.035494861,0,0.001758675,0.639634688
Tbx2,0,0,0.001093622,0,0.010695698,0.133397052
Tcf20,250.8887015,253.1055608,364.8342855,153.2388232,59.56076324,63.97835529
Tcf23,0,0,0.093372531,4.262360748,3.259916666,13.47820358
Tcf3,26.14792953,15.71325465,14.77308235,7.391610433,5.217033679,9.477721118
Tcl1,5084.166738,6509.999003,1180.2108,15.97247484,182.7115887,56.01392627
Tcl1b3,397.3063504,430.9728139,184.3826613,1.073806407,5.198642398,0.243827598
Tcl1b4,654.2550306,593.0261689,328.8350662,2.696915848,4.862476736,0.279404655
Tcl1b5,470.8078426,465.2407145,249.2228104,2.616990159,7.741593724,0.202053425
Tdpoz8,0.88079595,1.107798668,43.75609148,4.519575731,0.162031675,0.012593467
Tdrd3,94.70850247,144.9606929,84.40961208,8.64803859,37.1299829,44.30948614
Tdrd6,8.187348226,6.92708449,8.554112468,0.577721055,0.004400503,0.011392119
Tead2,7.633871781,5.224706239,11.41884897,10.90402857,4.281518141,27.92003689
Tekt2,7.282958812,12.78317516,11.15031632,114.9540504,11.76613698,2.145981107
Tent5a,0.757182561,1.01792173,6.911772733,39.22351839,1.734779498,4.735180362
Tex52,0,0,0.003932936,1.487155227,0,0
Tfap4,3.378015265,1.788985852,1.088122695,7.842106567,4.203787316,2.863407244
Tfr2,1.381158176,0.083985602,0.499022078,0.032446589,0.127555384,0.240342462
Tgif1,4.416843622,2.098700889,6.962388762,13.14622794,6.217500318,51.05679919
Thap11,107.3719184,88.13467157,384.58597,92.19562291,24.438107,20.6025122
Thbd,0,0.011696399,0.874940098,13.75003624,1.701302575,1.139357959
Thbs3,0,0.028378131,0.021457136,0.00612057,0.002611175,0.554298386
Thra,13.14769518,12.8184893,6.698452662,2.643319164,7.383865805,3.441928088
Thsd7b,2.412824808,4.814374483,4.441764632,0.004361428,0.000963104,0.213881833
Tial1,18.20811996,6.896536494,64.35502277,151.2834203,93.40396097,91.99813444
Tktl2,15.09632297,31.18614601,6.375959703,3.488994632,0.493820153,2.161334129
Tlk2,108.9516886,86.12753173,184.1317264,187.9807792,28.86662855,53.61473184
Tlnrd1,48.5949971,34.30599299,43.15094826,22.61353303,17.01129349,23.88640475
Tlx3,0.026170262,0,0.012281971,0,0.017104797,0.001006508
Tmed6,0,0.028363482,20.78611772,26.45645423,3.394132799,1.871368568
Tmem131,37.0155778,36.06313042,19.65532698,5.276755102,23.25075538,98.35925381
Tmem14c,351.9861297,303.7331388,111.6109914,11.39771167,43.07176228,106.1950951
Tmem150c,0.11776618,0.714515621,15.39113274,42.32680354,1.091488028,0.006086671
Tmem150cos,0,0,0.296660964,0,0,0.000427069
Tmem164,232.1035287,280.5660614,155.6753645,47.14150219,4.793907638,6.977844906
Tmem178,0,0.028693176,0.00306009,0,0,0
Tmem178b,0.441040498,0.086079529,0.030791899,0.004459477,2.119952083,0.462630288
Tmem229b,25.13577246,23.59128558,56.35682795,205.8437574,57.69886469,11.16525307
Tmem250-ps,31.57760055,49.95723988,43.72701994,55.74358304,57.00116048,29.4601589
Tmem44,0,0.459140509,1.852744322,9.770041185,0.513797479,0.489689891
Tmem72,164.2177452,139.7481112,66.18921379,7.466188586,1.943437481,0.091280885
Tmtc1,39.91588612,65.60880932,37.63714099,5.328874525,1.47564093,2.311813397
Tnfaip8l2,0,0.88702432,124.1854313,104.606783,3.372180773,1.299864257
Tnfrsf12a,1.123142413,0.920525556,139.5411234,51.32611611,12.4217517,27.29069174
Tnfrsf13b,0,0.07963777,15.40797574,8.93315564,1.957849029,0.524829654
Tnfrsf17,0,0.030615153,6.98910818,16.13588568,13.79493215,0.846581518
Tnip1,15.72354705,7.973618082,55.62156215,234.634511,89.89502521,45.8071524
Tnk1,0,0.070902453,0,0.980782257,0.000848875,0.227212499
Tnk2,29.16641443,11.13540435,15.14428274,11.63704496,3.914140689,4.414677138
Tnnc2,0.007280602,0.055488856,0.007216622,0.006717687,0.028195595,0.000550874
Tnrc6b,252.4205563,234.1643431,258.3113134,72.51053566,18.93290599,17.56756231
Tnrc6c,69.97794299,57.15606379,31.62122462,24.04714216,4.191966285,23.10388849
Tob2,155.4871283,108.5218787,564.9508591,58.12062934,9.179051858,4.013341081
Tom1l2,90.12531344,124.3553088,77.84807636,48.30512896,46.90842897,18.40985906
Tor1b,0.341703087,4.99326899,132.4063006,484.8446479,125.8282375,43.80505583
Tor3a,40.70536993,60.92787419,15.81965242,18.37080443,2.60359486,5.070608729
Trib1,4.729948983,4.526433222,3.882379582,23.52614147,89.97641149,27.61983503
Trib2,18.2908481,43.0245451,12.10577691,0.038557285,0.003395499,0.02501673
Trib3,0,0.040588109,29.5043668,13.22171976,13.00758466,2.176730183
Trim12c,0.532086292,0.644481982,1.13107906,0,0.282971889,0.503615186
Trim36,24.60476192,18.58639432,11.73300694,4.705835121,2.385717343,6.819042826
Trim54,0,0,0,0.035305261,1.07313373,0.194020014
Trim59,145.2508509,103.3386086,190.5339088,59.27168237,23.56693786,48.26566238
Trim62,5.667622685,9.185233864,8.237768516,0.012582945,0.193425796,8.096332272
Trim66,0.65450719,0.910396668,0.019721557,0.387742528,0.126861479,0.054293981
Trim71,53.45017544,54.53216827,79.15740743,358.9534595,77.49452104,112.3542572
Trim75,1899.975223,2749.187742,721.4406353,93.83511372,24.23400568,1.379757311
Trmt112-ps1,15.28458306,12.65151601,5.484064265,9.585786791,13.14960156,13.18818604
Tsc22d2,153.4531939,50.67456999,347.799229,310.1490039,38.811486,28.6888463
Tsc22d3,0.869634409,4.527828077,8.27386176,1.084860213,0.951798847,0.003220969
Ttbk2,16.01818774,14.10601915,18.29279439,27.18041088,5.672849897,12.49623272
Ttc6,2.024884023,4.313743595,2.159350143,0,0.146730776,0.003068078
Ttf2,24.40858989,18.67265779,2.040492868,12.67941537,20.38057826,29.67592291
Tub,18.0142376,18.407903,5.44286484,2.958107815,1.815337951,3.578574742
Tubb3,463.5379257,477.5706432,85.64551472,9.436074084,26.74214519,2.634978568
Tubb5,70.52013743,51.99248087,302.6743592,236.2506624,133.1631266,657.579352
Tulp3,293.0363554,304.0107544,157.5320144,36.47930962,5.743784724,11.16327949
Twist2,0,0.476626035,0.007216622,0,0.000848875,0.00033841
Txk,0,0,1.724213095,2.60101207,6.610630114,0.604908301
Txndc15,6.939259315,4.747199285,10.25936714,27.56925255,16.25054645,17.49197278
Txnrd3,80.10446856,63.69160828,10.31002228,4.057343157,2.071373507,0.688019627
Ubc,16.36226059,24.78893769,424.1216424,338.3601768,133.3535424,184.759376
Ube2a,99.59338977,164.1811137,185.1169837,161.2105907,208.4867365,281.8552503
Ube2d2a,763.2030098,674.3986181,1033.023618,90.23844748,39.34468414,45.4874003
Ube2dnl1,0,0.012553748,1.869775702,5.450137361,0,1.493695846
Ube2e3,71.99917634,60.12275977,157.3753359,265.0799182,152.5835724,103.3594847
Ube2m,16.29789313,4.122120931,4.636772946,15.23492653,49.39779891,92.71396646
Ube2ql1,0,0.168049606,0.005899404,0,0.007877119,0.296649614
Ubtd1,6.870634706,2.472159948,8.346046252,22.39765505,12.39401497,3.234905109
Uckl1os,0.236059566,0,0,0,0.018919613,0.005357756
Uhrf1bp1,46.24641781,37.72292645,70.28672536,53.18805677,27.1580527,35.75922144
Unc119b,0.866988823,1.470723224,93.54213488,108.4569697,10.30007455,18.44318439
Unc13b,149.658053,120.4245881,93.51291477,15.86263644,10.0136374,8.771056934
Unc5c,206.358764,134.4560048,85.57224703,15.92410175,1.597701021,0.135360344
Unc79,1.721986634,0.68277568,0.04929656,0.023609727,0.004101115,0.029100087
Unc93b1,0,0,0.120860577,0,0.984156757,0.208143917
Upf3b,46.00929206,22.39219297,22.30951858,49.29512221,115.9166361,61.69771008
Uqcrh-ps1,1.5423198,0.603775617,0.635992309,4.943603453,10.3027765,12.76877678
Uri1,21.87761887,20.85848468,29.67480707,19.6748948,31.68561946,72.67209989
Urm1,3.077379431,3.289334748,29.88485593,104.6025961,143.7529464,60.50905962
Usf1,13.1463355,35.44440962,109.57061,114.7685711,96.57119392,82.74602106
Usf3,25.84707145,14.30930052,12.35218386,40.4835552,7.913609384,17.01045666
Ushbp1,0.844366909,0.052199365,0.446746428,0.016628626,0.042672367,0.051205717
Usp29,41.35195007,48.45872607,206.1470118,105.8360661,21.2745072,5.564136587
Usp31,80.3976331,44.53714302,46.00745484,30.72561309,15.94277124,15.33778243
Usp43,12.47726215,14.05590826,9.304661099,1.658445357,29.0178178,37.86988663
Vapb,7.299980394,3.947504612,1.677328559,1.792786131,1.912867867,4.224776355
Vat1,21.77089706,13.26526562,24.54133993,2.250184756,17.17425947,9.424557386
Vav2,7.571382398,21.41600488,9.565789451,61.657615,43.49684909,24.5730042
Vcpip1,115.2932203,110.9310531,57.92188499,135.8579149,33.91005783,34.76594932
Vil1,279.9412228,348.9847864,323.4622346,35.49399889,2.835944892,0.337288151
Vmn1r210,0,0.346909862,11.07142841,4.168680223,0.32090615,0.08036602
Vmn1r88,0.027237642,3.586717022,2.113628424,0.006462375,0.023400978,0.012103926
Vmn1r90,0,0,0.047260276,1.436749202,0,0.161149537
Vmn2r1,0.063558178,0.262121114,0.47462959,0.814646599,0.34427498,0.007456446
Vmn2r10,0.007280602,0,0.159826967,0.026870747,0.0460559,0.07594636
Vmn2r126,0,0,0,0,0.012151059,0
Vmn2r63,0,0.011696399,0.305741527,0.111942464,0.024187237,0.026956534
Vps37b,4.829938609,1.863747198,2.48588586,5.76306509,2.373604267,3.070368708
Vps37d,0,0,0.178903788,0.051394458,0.768659178,0.02718405
Vrk3,54.18912059,53.24600619,24.57494602,17.30828875,6.960533794,10.81550889
Vsx2,51.97521035,41.28583525,30.68329236,3.482854723,0.118872854,0.942427103
Washc2,40.43423311,68.30529984,82.76591948,130.8022698,82.13245231,94.21106854
Washc5,36.14256242,49.11955663,69.2797645,45.47254517,75.72910226,111.8379926
Wbp4,96.10976472,40.00123856,43.15545466,61.76072404,25.95408518,50.48557104
Wdfy3,42.19588725,51.58647237,37.69328316,26.65634708,23.2696829,33.0029495
Wdr62,13.40983939,16.58104933,32.95390039,59.19148361,19.78918262,26.47253685
Wdr70,42.47184977,50.11155058,39.044693,88.99185074,44.97600131,23.75861738
Wdr81,6.849020419,5.012498994,59.02549577,277.8318535,97.34683647,18.45287899
Wdsub1,11.35076871,9.196969292,4.981427165,14.69026142,7.8031048,7.436675845
Wif1,1.174242664,0.341725573,0.087722756,0,0.218552996,0.009420279
Wipf1,1.628518557,1.045755158,3.533046898,54.44067038,4.618538026,57.75867592
Wnk2,82.08202948,33.71764352,14.81938781,10.99586225,3.24313398,72.79903588
Wnk3,10.23651345,13.15373233,17.04323729,56.88638521,27.50401387,30.74636368
Wnt10b,0,0.304106372,0.093224272,11.1938979,6.933318924,0.182223679
Xcr1,0,0.753224857,0.002187243,0,1.234015935,0.149044178
Xk,8.946915342,4.405319655,0.979673991,0,1.714679804,8.369847635
Xkr4,0,1.606558004,0.944965145,0,0.001811979,0.003597635
Xkr6,10.69880326,6.449319081,2.485731648,5.663605361,1.800942815,6.825102242
Xpo6,98.44101146,105.5513259,99.01686677,115.3735752,153.8983878,133.1498979
Xylt2,0,0.286986598,2.269575411,5.061292429,2.665999221,11.20742184
Yes1,14.37669305,8.668313506,5.30275309,36.18699425,22.75367653,91.78597863
Zar1l,98.41524765,62.30009628,39.92611933,3.27263503,0.881663652,0.052902241
Zbed4,20.80379798,19.77594339,19.96159223,38.54737843,22.77849663,23.09254776
Zbtb2,15.14087265,18.08961072,15.64712575,18.83408868,16.78370004,13.63572934
Zbtb26,5.521157243,5.232245325,11.18465402,14.3808404,8.200058654,6.152483994
Zbtb45,60.72613304,25.36911368,18.54813373,16.3671915,9.400583122,14.4121825
Zc3h6,204.3480936,234.4005957,42.22559635,4.063987936,0.931253584,1.124774877
Zcchc13,0,0,12.236835,1.66966912,0.004271632,0
Zdhhc12,17.46011161,17.95495581,7.610289997,12.26377713,13.00011144,100.9127227
Zdhhc14,29.19409382,21.1007907,4.05899535,0.406201023,0.399591419,0.011201886
Zdhhc7,33.4466844,9.91654684,51.51979969,138.3379468,73.90757582,24.00263588
Zeb2,0.122641374,0.611247485,1.046959645,0.014817755,0.611856629,0.023892654
Zeb2os,0.014955167,0.087699999,0.01696121,0,0.000848875,0
Zfand3,28.04040632,16.58983601,13.38523645,19.27423197,13.13807264,15.46170812
Zfhx4,28.06826333,24.11625082,21.24798719,0.734627359,0.046214026,0.043892375
Zfp213,0,0,0.410051299,2.052246691,2.242770904,10.31947719
Zfp229,51.60560129,62.62219081,92.59340587,37.34827667,7.869996637,5.289602939
Zfp239,0.217901138,0.390774631,32.31113018,65.20007334,41.34340621,13.09252997
Zfp251,0,0.004970684,4.302139768,39.11225956,17.69954474,21.58692125
Zfp260,13.38871634,26.66016553,10.21568759,7.994677053,10.21792248,15.57927788
Zfp280c,0,0,4.825459541,0.012241139,0.647831291,22.9411819
Zfp282,19.12992817,11.18606988,6.59485442,20.58397841,2.02332391,4.293676075
Zfp292,0.418724194,1.782278521,40.41214916,144.5806684,65.57283616,95.0343878
Zfp36l1,0.477333783,0.729457881,3.140747068,1.403280254,1.189358626,37.77109741
Zfp385c,0.061755886,0,1.726845201,5.906806198,0.020694169,0.002314068
Zfp398,40.29971574,42.21804696,10.85338626,24.78565344,8.91322091,7.316196584
Zfp423,19.88550219,11.71649181,6.958159909,0.195391336,0.070177201,0.064784054
Zfp444,6.634952811,3.958926748,16.64244352,29.81297276,5.668721092,4.629118904
Zfp449,40.92788876,54.2082171,3.120425882,2.835640672,0.136487019,0.323789466
Zfp462,5.860545834,0.27116249,3.523762835,0.352949151,1.426493911,5.174574795
Zfp503,0.121508809,0.361377668,0.973752474,0.027345062,0.011035371,0.000873535
Zfp512,11.5294917,7.139949085,2.45955281,4.927401575,3.38962807,11.20861633
Zfp512b,40.22414259,70.88234048,23.57647301,27.51191853,11.47486753,13.28546906
Zfp516,5.07480124,0.60091104,0.952243965,0,0.157032356,6.444536138
Zfp521,7.205607512,12.20973788,5.897334966,0.366254454,0.247800695,0.008670117
Zfp536,3.790717572,4.504470463,1.120596915,0,0.003128406,0.206677127
Zfp57,3122.882755,3823.743218,506.8706265,87.26359812,123.4627544,281.7102711
Zfp608,0,0.239731449,0.205318031,0.004361428,0.981433266,1.530291835
Zfp62,23.01356772,19.07340187,28.4953186,18.10568964,3.932532312,15.83202899
Zfp628,7.969179117,6.129834835,9.945510201,3.962971161,3.992191121,1.49343517
Zfp638,166.4879299,220.2876714,96.87276094,306.9221688,114.3127651,186.7933637
Zfp639,21.77553523,20.01646955,75.97220833,176.1431033,17.10008118,21.29611281
Zfp647,0,0.009459377,7.112487537,6.322478412,0.446603472,0.890621277
Zfp668,0.214111732,0.004970684,5.740759024,25.6350144,5.017266946,5.932889328
Zfp783,0,0.037822859,0.699547382,5.625655826,1.233973848,1.199378869
Zfp819,55.60758443,92.41994613,49.96945461,27.72734385,1.964108972,15.43828449
Zfp820,34.14224025,41.69583432,78.07912549,181.7565844,239.5591341,22.45475023
Zfp827,0,0.202765992,0.25536092,0.030272075,0.129693344,0.068673353
Zfp839,28.68172408,47.61559579,7.712807353,14.4711356,5.175704058,8.290535767
Zfx,0.825443685,1.039679737,15.50508012,59.20325161,33.05237297,33.88463873
Zim3,0.119104523,0.373412885,0.261332656,1.252716734,0,0.366539809
Zkscan3,0.020365733,0.377922115,3.157430103,11.6287997,2.156139847,11.73722568
Zmiz2,142.1393175,141.633978,113.7831203,47.94021709,80.87397876,68.06879155
Zmym2,56.80921805,68.40146796,102.0695758,121.0757876,40.94429345,56.62997346
Zmym4,101.6086058,96.22843036,58.53857176,39.63686021,34.88084438,42.83749775
Znrf3,19.57827251,22.12145396,30.21451683,63.30502686,21.92744463,23.35970302
Zp3,231.0645002,106.0019067,158.5058181,64.84551442,26.44656886,3.665695929
Zscan10,1.326909205,0.903438829,41.63647962,152.4962636,21.48937618,31.29060524
Zscan5b,9.003627249,17.4642578,796.4197427,406.7896854,55.29674081,3.94961443
Zswim5,13.72533188,34.42702573,8.095364791,2.661495308,5.397424821,3.828243198
Zyg11a,0.552237472,1.959800817,35.22568971,33.17143918,23.13965141,16.13389985
